,Samples,Elapsed Time,Status,Line Rate,Bits Count,Errors Count,BER,SNR
258,259,5195,53.109 Gbps,53.109 Gbps,2.753141e+14,1.00000e+00,3.63204e-15,21.93936
259,260,5219,53.121 Gbps,53.109 Gbps,2.766094e+14,1.00000e+00,3.61503e-15,22.04957
260,261,5245,53.121 Gbps,53.109 Gbps,2.779539e+14,1.00000e+00,3.59745e-15,22.70852
261,262,5270,53.109 Gbps,53.121 Gbps,2.792776e+14,1.00000e+00,3.58048e-15,22.27898
262,263,5295,53.109 Gbps,53.121 Gbps,2.806170e+14,1.00000e+00,3.56339e-15,22.33951
263,264,5320,53.109 Gbps,53.121 Gbps,2.819561e+14,1.00000e+00,3.54641e-15,24.01604
264,265,5345,53.109 Gbps,53.109 Gbps,2.833026e+14,1.00000e+00,3.52957e-15,22.45607
265,266,5371,53.109 Gbps,53.121 Gbps,2.846379e+14,1.00000e+00,3.51303e-15,22.04571
266,267,5396,53.109 Gbps,53.109 Gbps,2.859751e+14,1.00000e+00,3.49664e-15,21.88566
267,268,5420,53.109 Gbps,53.109 Gbps,2.872914e+14,1.00000e+00,3.48060e-15,22.30970
268,269,5446,53.109 Gbps,53.109 Gbps,2.886366e+14,1.00000e+00,3.46439e-15,22.01769
269,270,5471,53.121 Gbps,53.109 Gbps,2.899723e+14,1.00000e+00,3.44841e-15,23.56401
270,271,5496,53.109 Gbps,53.109 Gbps,2.912839e+14,1.00000e+00,3.43287e-15,22.55687
271,272,5521,53.109 Gbps,53.109 Gbps,2.926405e+14,1.00000e+00,3.41698e-15,22.64517
272,273,5547,53.121 Gbps,53.109 Gbps,2.939866e+14,1.00000e+00,3.40129e-15,24.06921
273,274,5571,53.109 Gbps,53.121 Gbps,2.953119e+14,1.00000e+00,3.38610e-15,22.43874
274,275,5596,53.121 Gbps,53.109 Gbps,2.966430e+14,1.00000e+00,3.37083e-15,22.97900
275,276,5623,53.121 Gbps,53.121 Gbps,2.980259e+14,1.00000e+00,3.35520e-15,22.73534
276,277,5648,53.109 Gbps,53.121 Gbps,2.993819e+14,1.00000e+00,3.34000e-15,23.84492
277,278,5674,53.109 Gbps,53.109 Gbps,3.007591e+14,1.00000e+00,3.32478e-15,23.22197
278,279,5700,53.109 Gbps,53.121 Gbps,3.021513e+14,1.00000e+00,3.30941e-15,23.00306
279,280,5726,53.109 Gbps,53.121 Gbps,3.035486e+14,1.00000e+00,3.29417e-15,22.60040
280,281,5753,53.121 Gbps,53.109 Gbps,3.049332e+14,1.00000e+00,3.27919e-15,22.42227
281,282,5778,53.109 Gbps,53.109 Gbps,3.063060e+14,1.00000e+00,3.26455e-15,22.41086
282,283,5804,53.109 Gbps,53.121 Gbps,3.076848e+14,1.00000e+00,3.24993e-15,22.40883
283,284,5830,53.109 Gbps,53.121 Gbps,3.090729e+14,1.00000e+00,3.23533e-15,21.42462
284,285,5856,53.109 Gbps,53.109 Gbps,3.104550e+14,1.00000e+00,3.22094e-15,22.36284
285,286,5883,53.109 Gbps,53.121 Gbps,3.118449e+14,1.00000e+00,3.20651e-15,23.95661
286,287,5909,53.121 Gbps,53.121 Gbps,3.132348e+14,1.00000e+00,3.19235e-15,22.19849
287,288,5935,53.121 Gbps,53.109 Gbps,3.146099e+14,1.00000e+00,3.17840e-15,22.73814
288,289,5961,53.121 Gbps,53.109 Gbps,3.160039e+14,1.00000e+00,3.16439e-15,22.79418
289,290,5987,53.109 Gbps,53.109 Gbps,3.173805e+14,1.00000e+00,3.15066e-15,24.99123
290,291,6013,53.109 Gbps,53.109 Gbps,3.187580e+14,1.00000e+00,3.13701e-15,22.95011
291,292,6039,53.121 Gbps,53.121 Gbps,3.201558e+14,1.00000e+00,3.12334e-15,23.04617
292,293,6065,53.121 Gbps,53.109 Gbps,3.215276e+14,1.00000e+00,3.11003e-15,23.02694
293,294,6091,53.109 Gbps,53.109 Gbps,3.229132e+14,1.00000e+00,3.09667e-15,22.40144
294,295,6117,53.109 Gbps,53.109 Gbps,3.242947e+14,1.00000e+00,3.08350e-15,23.31841
295,296,6143,53.121 Gbps,53.109 Gbps,3.257058e+14,1.00000e+00,3.07007e-15,21.82669
296,297,6170,53.109 Gbps,53.109 Gbps,3.270913e+14,1.00000e+00,3.05708e-15,22.44883
297,298,6196,53.109 Gbps,53.109 Gbps,3.285057e+14,1.00000e+00,3.04391e-15,21.96296
298,299,6223,53.121 Gbps,53.109 Gbps,3.299503e+14,1.00000e+00,3.03062e-15,22.96376
299,300,6250,53.109 Gbps,53.109 Gbps,3.313768e+14,1.00000e+00,3.01760e-15,23.64336
300,301,6277,53.109 Gbps,53.121 Gbps,3.327948e+14,1.00000e+00,3.00468e-15,22.69666
301,302,6304,53.109 Gbps,53.109 Gbps,3.342268e+14,1.00000e+00,2.99182e-15,22.75330
302,303,6332,53.109 Gbps,53.109 Gbps,3.356977e+14,1.00000e+00,2.97872e-15,22.78554
303,304,6358,53.109 Gbps,53.121 Gbps,3.371045e+14,1.00000e+00,2.96634e-15,22.56917
304,305,6385,53.121 Gbps,53.109 Gbps,3.385234e+14,1.00000e+00,2.95389e-15,21.90374
305,306,6412,53.121 Gbps,53.109 Gbps,3.399720e+14,1.00000e+00,2.94130e-15,21.56439
306,307,6439,53.121 Gbps,53.121 Gbps,3.414116e+14,1.00000e+00,2.92889e-15,23.05009
307,308,6466,53.109 Gbps,53.109 Gbps,3.428281e+14,1.00000e+00,2.91679e-15,23.21524
308,309,6493,53.109 Gbps,53.121 Gbps,3.442704e+14,1.00000e+00,2.90457e-15,22.57556
309,310,6520,53.121 Gbps,53.109 Gbps,3.457213e+14,1.00000e+00,2.89235e-15,22.22426
310,311,6548,53.109 Gbps,53.121 Gbps,3.471889e+14,1.00000e+00,2.88014e-15,22.28270
311,312,6577,53.109 Gbps,53.109 Gbps,3.487309e+14,1.00000e+00,2.86744e-15,24.01490
312,313,6604,53.109 Gbps,53.109 Gbps,3.501840e+14,1.00000e+00,2.85552e-15,22.05132
313,314,6631,53.121 Gbps,53.121 Gbps,3.515980e+14,1.00000e+00,2.84402e-15,23.23382
314,315,6658,53.109 Gbps,53.109 Gbps,3.530276e+14,1.00000e+00,2.83253e-15,21.95456
315,316,6685,53.109 Gbps,53.109 Gbps,3.544853e+14,1.00000e+00,2.82089e-15,22.11414
316,317,6712,53.121 Gbps,53.109 Gbps,3.559180e+14,1.00000e+00,2.80954e-15,22.90083
317,318,6739,53.121 Gbps,53.109 Gbps,3.573516e+14,1.00000e+00,2.79819e-15,22.03144
318,319,6767,53.109 Gbps,53.109 Gbps,3.588130e+14,1.00000e+00,2.78685e-15,22.54998
319,320,6794,53.109 Gbps,53.121 Gbps,3.602744e+14,1.00000e+00,2.77555e-15,23.10201
320,321,6822,53.109 Gbps,53.109 Gbps,3.617398e+14,1.00000e+00,2.76429e-15,22.75634
321,322,6850,53.109 Gbps,53.109 Gbps,3.632167e+14,1.00000e+00,2.75307e-15,21.86597
322,323,6877,53.109 Gbps,53.109 Gbps,3.646722e+14,1.00000e+00,2.74206e-15,23.18842
323,324,6906,53.109 Gbps,53.109 Gbps,3.661859e+14,1.00000e+00,2.73076e-15,23.18695
324,325,6934,53.109 Gbps,53.121 Gbps,3.676793e+14,1.00000e+00,2.71966e-15,22.54992
325,326,6961,53.109 Gbps,53.109 Gbps,3.691495e+14,1.00000e+00,2.70883e-15,22.23170
326,327,6989,53.109 Gbps,53.109 Gbps,3.706219e+14,1.00000e+00,2.69806e-15,22.24859
327,328,7017,53.109 Gbps,53.121 Gbps,3.720993e+14,1.00000e+00,2.68736e-15,22.29902
328,329,7045,53.121 Gbps,53.109 Gbps,3.735949e+14,1.00000e+00,2.67661e-15,23.62238
329,330,7074,53.109 Gbps,53.109 Gbps,3.751289e+14,1.00000e+00,2.66560e-15,22.05668
330,331,7102,53.109 Gbps,53.121 Gbps,3.766168e+14,1.00000e+00,2.65513e-15,23.42908
331,332,7129,53.109 Gbps,53.109 Gbps,3.780782e+14,1.00000e+00,2.64487e-15,22.72355
332,333,7157,53.121 Gbps,53.121 Gbps,3.795598e+14,1.00000e+00,2.63449e-15,22.19299
333,334,7185,53.109 Gbps,53.121 Gbps,3.810303e+14,1.00000e+00,2.62437e-15,21.85618
334,335,7213,53.121 Gbps,53.121 Gbps,3.825439e+14,1.00000e+00,2.61398e-15,23.20632
335,336,7241,53.109 Gbps,53.109 Gbps,3.840325e+14,1.00000e+00,2.60384e-15,23.01973
336,337,7270,53.109 Gbps,53.109 Gbps,3.855225e+14,1.00000e+00,2.59374e-15,22.81370
337,338,7298,53.109 Gbps,53.109 Gbps,3.870358e+14,1.00000e+00,2.58364e-15,21.48379
338,339,7327,53.109 Gbps,53.109 Gbps,3.885526e+14,1.00000e+00,2.57356e-15,22.22743
339,340,7355,53.109 Gbps,53.109 Gbps,3.900546e+14,1.00000e+00,2.56366e-15,22.98658
340,341,7383,53.109 Gbps,53.121 Gbps,3.915583e+14,1.00000e+00,2.55382e-15,22.93633
341,342,7412,53.109 Gbps,53.109 Gbps,3.930698e+14,1.00000e+00,2.54401e-15,23.46620
342,343,7440,53.109 Gbps,53.109 Gbps,3.945610e+14,1.00000e+00,2.53435e-15,23.63385
343,344,7468,53.109 Gbps,53.109 Gbps,3.960865e+14,1.00000e+00,2.52462e-15,23.60282
344,345,7497,53.109 Gbps,53.109 Gbps,3.975865e+14,1.00000e+00,2.51509e-15,22.44625
345,346,7525,53.109 Gbps,53.109 Gbps,3.991165e+14,1.00000e+00,2.50544e-15,22.25788
346,347,7554,53.109 Gbps,53.109 Gbps,4.006496e+14,1.00000e+00,2.49587e-15,22.47883
347,348,7583,53.109 Gbps,53.121 Gbps,4.021773e+14,1.00000e+00,2.48638e-15,22.10666
348,349,7612,53.109 Gbps,53.121 Gbps,4.036933e+14,1.00000e+00,2.47704e-15,22.27257
349,350,7640,53.121 Gbps,53.109 Gbps,4.052188e+14,1.00000e+00,2.46769e-15,21.94796
350,351,7669,53.109 Gbps,53.121 Gbps,4.067411e+14,1.00000e+00,2.45845e-15,22.66708
351,352,7698,53.121 Gbps,53.109 Gbps,4.082840e+14,1.00000e+00,2.44915e-15,23.39898
352,353,7727,53.109 Gbps,53.109 Gbps,4.098378e+14,1.00000e+00,2.43992e-15,21.75106
353,354,7756,53.109 Gbps,53.121 Gbps,4.113747e+14,1.00000e+00,2.43079e-15,23.00299
354,355,7785,53.109 Gbps,53.121 Gbps,4.129040e+14,1.00000e+00,2.42180e-15,22.48542
355,356,7814,53.109 Gbps,53.121 Gbps,4.144391e+14,1.00000e+00,2.41280e-15,21.94034
356,357,7843,53.109 Gbps,53.121 Gbps,4.159804e+14,1.00000e+00,2.40389e-15,22.94125
357,358,7872,53.121 Gbps,53.109 Gbps,4.175276e+14,1.00000e+00,2.39495e-15,22.81066
358,359,7902,53.121 Gbps,53.109 Gbps,4.191096e+14,1.00000e+00,2.38594e-15,21.87925
359,360,7931,53.109 Gbps,53.109 Gbps,4.206518e+14,1.00000e+00,2.37719e-15,21.98231
360,361,7960,53.109 Gbps,53.121 Gbps,4.222076e+14,1.00000e+00,2.36842e-15,22.66058
361,362,7989,53.121 Gbps,53.109 Gbps,4.237306e+14,1.00000e+00,2.35991e-15,23.54634
362,363,8018,53.109 Gbps,53.109 Gbps,4.252609e+14,1.00000e+00,2.35142e-15,22.16260
363,364,8047,53.109 Gbps,53.109 Gbps,4.268300e+14,1.00000e+00,2.34279e-15,22.74903
364,365,8076,53.121 Gbps,53.109 Gbps,4.283665e+14,1.00000e+00,2.33438e-15,22.00361
365,366,8106,53.109 Gbps,53.121 Gbps,4.299359e+14,1.00000e+00,2.32584e-15,21.83361
366,367,8135,53.109 Gbps,53.109 Gbps,4.314926e+14,1.00000e+00,2.31744e-15,22.97483
367,368,8165,53.109 Gbps,53.109 Gbps,4.331041e+14,1.00000e+00,2.30884e-15,23.66142
368,369,8195,53.121 Gbps,53.121 Gbps,4.346720e+14,1.00000e+00,2.30051e-15,23.02389
369,370,8224,53.109 Gbps,53.109 Gbps,4.362588e+14,1.00000e+00,2.29215e-15,22.73809
370,371,8254,53.121 Gbps,53.109 Gbps,4.378183e+14,1.00000e+00,2.28398e-15,22.22792
371,372,8284,53.109 Gbps,53.109 Gbps,4.394065e+14,1.00000e+00,2.27573e-15,22.66002
372,373,8314,53.121 Gbps,53.121 Gbps,4.410039e+14,1.00000e+00,2.26748e-15,22.43673
373,374,8344,53.109 Gbps,53.109 Gbps,4.426232e+14,1.00000e+00,2.25919e-15,22.95805
374,375,8378,53.121 Gbps,53.121 Gbps,4.444365e+14,1.00000e+00,2.24997e-15,23.26809
375,376,8414,53.109 Gbps,53.109 Gbps,4.463267e+14,1.00000e+00,2.24042e-15,22.23275
376,377,8450,53.109 Gbps,53.109 Gbps,4.482415e+14,1.00000e+00,2.23083e-15,23.01853
377,378,8486,53.109 Gbps,53.109 Gbps,4.501380e+14,1.00000e+00,2.22147e-15,22.12601
378,379,8521,53.109 Gbps,53.109 Gbps,4.520388e+14,1.00000e+00,2.21213e-15,22.33219
379,380,8557,53.109 Gbps,53.109 Gbps,4.539266e+14,2.00000e+00,4.40587e-15,23.19729
380,381,8595,53.109 Gbps,53.109 Gbps,4.559245e+14,2.00000e+00,4.38656e-15,23.93080
381,382,8631,53.109 Gbps,53.109 Gbps,4.578531e+14,2.00000e+00,4.36809e-15,23.02846
382,383,8667,53.121 Gbps,53.109 Gbps,4.597503e+14,2.00000e+00,4.35007e-15,23.54140
383,384,8703,53.121 Gbps,53.109 Gbps,4.616682e+14,2.00000e+00,4.33197e-15,22.73049
384,385,8739,53.109 Gbps,53.109 Gbps,4.635747e+14,2.00000e+00,4.31418e-15,23.28396
385,386,8775,53.109 Gbps,53.109 Gbps,4.655091e+14,2.00000e+00,4.29626e-15,23.60870
386,387,8811,53.121 Gbps,53.121 Gbps,4.674183e+14,2.00000e+00,4.27864e-15,22.89980
387,388,8847,53.109 Gbps,53.109 Gbps,4.693500e+14,2.00000e+00,4.26107e-15,22.99466
388,389,8884,53.109 Gbps,53.121 Gbps,4.712885e+14,2.00000e+00,4.24351e-15,22.45031
389,390,8921,53.121 Gbps,53.109 Gbps,4.732372e+14,2.00000e+00,4.22607e-15,23.45856
390,391,8957,53.121 Gbps,53.121 Gbps,4.751982e+14,2.00000e+00,4.20859e-15,23.82421
391,392,8994,53.121 Gbps,53.109 Gbps,4.771457e+14,2.00000e+00,4.19144e-15,22.11636
392,393,9031,53.109 Gbps,53.121 Gbps,4.790925e+14,2.00000e+00,4.17445e-15,22.16047
393,394,9067,53.109 Gbps,53.109 Gbps,4.810358e+14,2.00000e+00,4.15758e-15,22.30665
394,395,9104,53.109 Gbps,53.121 Gbps,4.829873e+14,2.00000e+00,4.14079e-15,22.53310
395,396,9141,53.121 Gbps,53.121 Gbps,4.849295e+14,2.00000e+00,4.12418e-15,22.03989
396,397,9177,53.109 Gbps,53.109 Gbps,4.868752e+14,2.00000e+00,4.10766e-15,21.70354
397,398,9216,53.109 Gbps,53.121 Gbps,4.889154e+14,2.00000e+00,4.09057e-15,23.16010
398,399,9255,53.109 Gbps,53.121 Gbps,4.909843e+14,2.00000e+00,4.07334e-15,23.10971
399,400,9294,53.109 Gbps,53.121 Gbps,4.930823e+14,2.00000e+00,4.05595e-15,21.92771
400,401,9332,53.121 Gbps,53.109 Gbps,4.951140e+14,2.00000e+00,4.03937e-15,23.90245
401,402,9370,53.109 Gbps,53.121 Gbps,4.971097e+14,2.00000e+00,4.02314e-15,22.89794
402,403,9408,53.109 Gbps,53.109 Gbps,4.991198e+14,2.00000e+00,4.00695e-15,23.78982
